[21/2/2022 2:46:9] !aol
[21/2/2022 3:0:26] !frags
[21/2/2022 3:11:24] !aol
[25/2/2022 18:50:42] !emotespells on
[1/3/2022 21:16:51] !frags
[27/5/2022 20:20:47] !aol
[27/5/2022 20:39:54] !aol
[27/5/2022 21:12:37] !aol
[28/5/2022 0:51:41] !aol
[28/5/2022 17:27:12] !rank
[28/5/2022 17:27:18] !rank magic
[28/5/2022 17:27:27] !rank magic
[28/5/2022 19:39:50] !guildpoints
[28/5/2022 19:54:45] !guildpoints
[28/5/2022 19:55:43] !guildpoints
[30/5/2022 9:36:15] 
[30/5/2022 9:36:20] 
[30/5/2022 9:36:25] 
[30/5/2022 9:36:30] 
[30/5/2022 9:36:35] 
[30/5/2022 9:36:40] 
[30/5/2022 9:36:45] 
[30/5/2022 9:36:50] 
[30/5/2022 9:36:55] 
[30/5/2022 9:37:0] 
[30/5/2022 9:37:5] 
[30/5/2022 9:37:10] 
[30/5/2022 9:37:15] 
[30/5/2022 9:37:20] 
[30/5/2022 9:37:25] 
[30/5/2022 9:37:30] 
[30/5/2022 9:37:35] 
[30/5/2022 9:37:40] 
[30/5/2022 9:37:45] 
[30/5/2022 9:37:50] 
[30/5/2022 9:37:55] 
[30/5/2022 9:38:0] 
[30/5/2022 9:38:5] 
[30/5/2022 9:38:10] 
[30/5/2022 9:38:15] 
[30/5/2022 9:38:20] 
[30/5/2022 9:38:25] 
[30/5/2022 9:38:30] 
[30/5/2022 9:38:35] 
[30/5/2022 9:38:40] 
[30/5/2022 9:38:45] 
[30/5/2022 9:38:50] 
[30/5/2022 9:38:55] 
[30/5/2022 9:39:0] 
[30/5/2022 9:39:5] 
[30/5/2022 9:39:10] 
[30/5/2022 9:39:15] 
[30/5/2022 9:39:20] 
[30/5/2022 9:39:25] 
[30/5/2022 9:39:30] 
[30/5/2022 9:39:35] 
[30/5/2022 9:39:40] 
[30/5/2022 9:39:45] 
[30/5/2022 9:39:50] 
[30/5/2022 9:39:55] 
[30/5/2022 9:40:0] 
[30/5/2022 9:40:5] 
[30/5/2022 9:40:10] 
[30/5/2022 9:40:15] 
[30/5/2022 9:40:20] 
[30/5/2022 9:40:25] 
[30/5/2022 9:40:30] 
[30/5/2022 9:40:35] 
[30/5/2022 9:40:40] 
[30/5/2022 9:40:45] 
[30/5/2022 9:40:50] 
[30/5/2022 9:40:55] 
[30/5/2022 9:41:0] 
[30/5/2022 9:41:5] 
[30/5/2022 9:41:10] 
[30/5/2022 9:41:15] 
[30/5/2022 9:41:20] 
[30/5/2022 9:41:25] 
[30/5/2022 9:41:30] 
[30/5/2022 9:41:35] 
[30/5/2022 9:41:40] 
[30/5/2022 9:41:45] 
[30/5/2022 9:41:50] 
[30/5/2022 9:41:55] 
[30/5/2022 9:42:0] 
[30/5/2022 9:42:5] 
[30/5/2022 9:42:10] 
[30/5/2022 9:42:15] 
[30/5/2022 9:42:20] 
[30/5/2022 9:42:25] 
[30/5/2022 9:42:30] 
[30/5/2022 9:42:35] 
[30/5/2022 9:42:40] 
[30/5/2022 9:42:45] 
[30/5/2022 9:42:50] 
[30/5/2022 9:42:55] 
[30/5/2022 9:43:0] 
[30/5/2022 9:43:5] 
[30/5/2022 9:43:10] 
[30/5/2022 9:43:15] 
[30/5/2022 9:43:20] 
[30/5/2022 9:43:25] 
[30/5/2022 9:43:30] 
[30/5/2022 9:43:35] 
[30/5/2022 9:43:40] 
[30/5/2022 9:43:45] 
[30/5/2022 9:43:50] 
[30/5/2022 9:43:55] 
[30/5/2022 9:44:0] 
[30/5/2022 9:44:5] 
[30/5/2022 9:44:10] 
[30/5/2022 9:44:15] 
[30/5/2022 9:44:20] 
[30/5/2022 9:44:25] 
[30/5/2022 9:44:30] 
[30/5/2022 9:44:35] 
[30/5/2022 9:44:40] 
[30/5/2022 9:44:45] 
[30/5/2022 9:44:50] 
[30/5/2022 9:44:55] 
[30/5/2022 9:45:0] 
[30/5/2022 9:45:5] 
[30/5/2022 9:45:10] 
[30/5/2022 9:45:15] 
[30/5/2022 9:45:20] 
[30/5/2022 9:45:25] 
[30/5/2022 9:45:30] 
[30/5/2022 9:45:35] 
[30/5/2022 9:45:40] 
[30/5/2022 9:45:45] 
[30/5/2022 9:45:50] 
[30/5/2022 9:45:55] 
[30/5/2022 9:46:0] 
[30/5/2022 9:46:5] 
[30/5/2022 9:46:10] 
[30/5/2022 9:46:15] 
[30/5/2022 9:46:20] 
[30/5/2022 9:46:25] 
[30/5/2022 9:46:30] 
[30/5/2022 9:46:35] 
[30/5/2022 9:46:40] 
[30/5/2022 9:46:45] 
[30/5/2022 9:46:50] 
[30/5/2022 9:46:55] 
[30/5/2022 9:47:0] 
[30/5/2022 9:47:5] 
[30/5/2022 9:47:10] 
[30/5/2022 9:47:15] 
[30/5/2022 9:47:20] 
[30/5/2022 9:47:25] 
[30/5/2022 9:47:30] 
[30/5/2022 9:47:35] 
[30/5/2022 9:47:40] 
[30/5/2022 9:47:45] 
[30/5/2022 9:47:50] 
[30/5/2022 9:47:55] 
[30/5/2022 9:48:0] 
[30/5/2022 9:48:5] 
[30/5/2022 9:48:10] 
[30/5/2022 9:48:15] 
[30/5/2022 9:48:20] 
[30/5/2022 9:48:25] 
[30/5/2022 9:48:30] 
[30/5/2022 9:48:35] 
[30/5/2022 9:48:40] 
[30/5/2022 9:48:45] 
[30/5/2022 9:48:50] 
[30/5/2022 9:48:55] 
[30/5/2022 9:49:0] 
[30/5/2022 9:49:5] 
[30/5/2022 9:49:10] 
[30/5/2022 9:49:15] 
[30/5/2022 9:49:20] 
[30/5/2022 9:49:25] 
[30/5/2022 9:49:30] 
[30/5/2022 9:49:35] 
[30/5/2022 9:49:40] 
[30/5/2022 9:49:45] 
[30/5/2022 9:49:50] 
[30/5/2022 9:49:55] 
[30/5/2022 9:50:0] 
[30/5/2022 9:50:5] 
[30/5/2022 9:50:10] 
[30/5/2022 9:50:15] 
[30/5/2022 9:50:20] 
[30/5/2022 9:50:25] 
[30/5/2022 9:50:30] 
[30/5/2022 9:50:35] 
[30/5/2022 9:50:40] 
[30/5/2022 9:50:45] 
[30/5/2022 9:50:50] 
[30/5/2022 9:50:55] 
[30/5/2022 9:51:0] 
[30/5/2022 9:51:5] 
[30/5/2022 9:51:10] 
[30/5/2022 9:51:15] 
[30/5/2022 9:51:20] 
[30/5/2022 9:51:25] 
[30/5/2022 9:51:30] 
[30/5/2022 9:51:35] 
[30/5/2022 9:51:40] 
[30/5/2022 9:51:45] 
[30/5/2022 9:51:50] 
[30/5/2022 9:51:55] 
[30/5/2022 9:52:0] 
[30/5/2022 9:52:5] 
[30/5/2022 9:52:10] 
[30/5/2022 9:52:15] 
[30/5/2022 9:52:20] 
[30/5/2022 9:52:25] 
[30/5/2022 9:52:30] 
[30/5/2022 9:52:35] 
[30/5/2022 9:52:40] 
[30/5/2022 9:52:45] 
[30/5/2022 9:52:50] 
[30/5/2022 9:52:55] 
[30/5/2022 9:53:0] 
[30/5/2022 9:53:5] 
[30/5/2022 9:53:10] 
[30/5/2022 9:53:15] 
[30/5/2022 9:53:20] 
[30/5/2022 9:53:25] 
[30/5/2022 9:53:30] 
[30/5/2022 9:53:35] 
[30/5/2022 9:53:40] 
[30/5/2022 9:53:45] 
[30/5/2022 9:53:50] 
[30/5/2022 9:53:55] 
[30/5/2022 9:54:0] 
[30/5/2022 9:54:5] 
[30/5/2022 9:54:10] 
[30/5/2022 9:54:15] 
[30/5/2022 9:54:20] 
[30/5/2022 9:54:25] 
[30/5/2022 9:54:30] 
[30/5/2022 9:54:35] 
[30/5/2022 9:54:40] 
[30/5/2022 9:54:45] 
[30/5/2022 9:54:50] 
[30/5/2022 9:54:55] 
[30/5/2022 9:55:0] 
[30/5/2022 9:55:5] 
[30/5/2022 9:55:10] 
[30/5/2022 9:55:15] 
[30/5/2022 9:55:20] 
[30/5/2022 9:55:25] 
[30/5/2022 9:55:30] 
[30/5/2022 9:55:35] 
[30/5/2022 9:55:40] 
[30/5/2022 9:55:45] 
[30/5/2022 9:55:50] 
[30/5/2022 9:55:55] 
[30/5/2022 9:56:0] 
[30/5/2022 9:56:5] 
[30/5/2022 9:56:10] 
[30/5/2022 9:56:15] 
[30/5/2022 9:56:20] 
[30/5/2022 9:56:25] 
[30/5/2022 9:56:30] 
[30/5/2022 9:56:35] 
[30/5/2022 9:56:40] 
[30/5/2022 9:56:45] 
[30/5/2022 9:56:50] 
[30/5/2022 9:56:55] 
[30/5/2022 9:57:0] 
[30/5/2022 9:57:5] 
[30/5/2022 9:57:10] 
[30/5/2022 9:57:15] 
[30/5/2022 9:57:20] 
[30/5/2022 9:57:25] 
[30/5/2022 9:57:30] 
[30/5/2022 9:57:35] 
[30/5/2022 9:57:40] 
[30/5/2022 9:57:45] 
[30/5/2022 9:57:50] 
[30/5/2022 9:57:55] 
[30/5/2022 9:58:0] 
[30/5/2022 9:58:5] 
[30/5/2022 9:58:10] 
[30/5/2022 9:58:15] 
[30/5/2022 9:58:20] 
[30/5/2022 9:58:25] 
[30/5/2022 9:58:30] 
[30/5/2022 9:58:35] 
[30/5/2022 9:58:40] 
[30/5/2022 9:58:45] 
[30/5/2022 9:58:50] 
[30/5/2022 9:58:55] 
[30/5/2022 9:59:0] 
[30/5/2022 9:59:5] 
[30/5/2022 9:59:10] 
[30/5/2022 9:59:15] 
[30/5/2022 9:59:20] 
[30/5/2022 9:59:25] 
[30/5/2022 9:59:30] 
[30/5/2022 9:59:35] 
[30/5/2022 9:59:40] 
[30/5/2022 9:59:45] 
[30/5/2022 9:59:50] 
[30/5/2022 9:59:55] 
[30/5/2022 10:0:0] 
[30/5/2022 10:0:5] 
[30/5/2022 10:0:10] 
[30/5/2022 10:0:15] 
[30/5/2022 10:0:20] 
[30/5/2022 10:0:25] 
[30/5/2022 10:0:30] 
[30/5/2022 10:0:35] 
[30/5/2022 10:0:40] 
[30/5/2022 10:0:45] 
[30/5/2022 10:0:50] 
[30/5/2022 10:0:55] 
[30/5/2022 10:1:0] 
[30/5/2022 10:1:5] 
[30/5/2022 10:1:10] 
[30/5/2022 10:1:15] 
[30/5/2022 10:1:20] 
[30/5/2022 10:1:25] 
[30/5/2022 10:1:30] 
[30/5/2022 10:1:35] 
[30/5/2022 10:1:40] 
[30/5/2022 10:1:45] 
[30/5/2022 10:1:50] 
[30/5/2022 10:1:55] 
[30/5/2022 10:2:0] 
[30/5/2022 10:2:5] 
[30/5/2022 10:2:10] 
[30/5/2022 10:2:15] 
[30/5/2022 10:2:20] 
[30/5/2022 10:2:25] 
[30/5/2022 10:2:30] 
[30/5/2022 10:2:35] 
[30/5/2022 10:2:40] 
[30/5/2022 10:2:45] 
[30/5/2022 10:2:50] 
[30/5/2022 10:2:55] 
[30/5/2022 10:3:0] 
[30/5/2022 10:3:5] 
[30/5/2022 10:3:10] 
[30/5/2022 10:3:15] 
[30/5/2022 10:3:20] 
[30/5/2022 10:3:25] 
[30/5/2022 10:3:30] 
[30/5/2022 10:3:35] 
[30/5/2022 10:3:40] 
[30/5/2022 10:3:45] 
[30/5/2022 10:3:50] 
[30/5/2022 10:3:55] 
[30/5/2022 10:4:0] 
[30/5/2022 10:4:5] 
[30/5/2022 10:4:10] 
[30/5/2022 10:4:15] 
[30/5/2022 10:4:20] 
[30/5/2022 10:4:25] 
[30/5/2022 10:4:30] 
[30/5/2022 10:4:35] 
[30/5/2022 10:4:40] 
[30/5/2022 10:4:45] 
[30/5/2022 10:4:50] 
[30/5/2022 10:4:55] 
[30/5/2022 10:5:0] 
[30/5/2022 10:5:5] 
[30/5/2022 10:5:10] 
[30/5/2022 10:5:15] 
[30/5/2022 10:5:20] 
[30/5/2022 10:5:25] 
[30/5/2022 10:5:30] 
[30/5/2022 10:5:35] 
[30/5/2022 10:5:40] 
[30/5/2022 10:5:45] 
[30/5/2022 10:5:50] 
[30/5/2022 10:5:55] 
[30/5/2022 10:6:0] 
[30/5/2022 10:6:5] 
[30/5/2022 10:6:10] 
[30/5/2022 10:6:15] 
[30/5/2022 10:6:20] 
[30/5/2022 10:6:25] 
[30/5/2022 10:6:30] 
[30/5/2022 10:6:35] 
[30/5/2022 10:6:40] 
[30/5/2022 10:6:45] 
[30/5/2022 10:6:50] 
[30/5/2022 10:6:55] 
[30/5/2022 10:7:0] 
[30/5/2022 10:7:5] 
[30/5/2022 10:7:10] 
[30/5/2022 10:7:15] 
[30/5/2022 10:7:20] 
[30/5/2022 10:7:25] 
[30/5/2022 10:7:30] 
[30/5/2022 10:7:35] 
[30/5/2022 10:7:40] 
[30/5/2022 10:7:45] 
[30/5/2022 10:7:50] 
[30/5/2022 10:7:55] 
[30/5/2022 10:8:0] 
[30/5/2022 10:8:5] 
[30/5/2022 10:8:10] 
[30/5/2022 10:8:15] 
[30/5/2022 10:8:20] 
[30/5/2022 10:8:25] 
[30/5/2022 10:8:30] 
[30/5/2022 10:8:35] 
[30/5/2022 10:8:40] 
[30/5/2022 10:8:45] 
[30/5/2022 10:8:50] 
[30/5/2022 10:8:55] 
[30/5/2022 10:9:0] 
[30/5/2022 10:9:5] 
[30/5/2022 10:9:10] 
[30/5/2022 10:9:15] 
[30/5/2022 10:9:20] 
[30/5/2022 10:9:25] 
[30/5/2022 10:9:30] 
[30/5/2022 10:9:35] 
[30/5/2022 10:9:40] 
[30/5/2022 10:9:45] 
[30/5/2022 10:9:50] 
[30/5/2022 10:9:55] 
[30/5/2022 10:10:0] 
[30/5/2022 10:10:5] 
[30/5/2022 10:10:10] 
[30/5/2022 10:10:15] 
[30/5/2022 10:10:20] 
[30/5/2022 10:10:25] 
[30/5/2022 10:10:30] 
[30/5/2022 10:10:35] 
[30/5/2022 10:10:40] 
[30/5/2022 10:10:45] 
[30/5/2022 10:10:50] 
[30/5/2022 10:10:55] 
[30/5/2022 10:11:0] 
[30/5/2022 10:11:5] 
[30/5/2022 10:11:10] 
[30/5/2022 10:11:15] 
[30/5/2022 10:11:20] 
[30/5/2022 10:11:25] 
[30/5/2022 10:11:30] 
[30/5/2022 10:11:35] 
[30/5/2022 10:11:40] 
[30/5/2022 10:11:45] 
[30/5/2022 10:11:50] 
[30/5/2022 10:11:55] 
[30/5/2022 10:12:0] 
[30/5/2022 10:12:5] 
[30/5/2022 10:12:10] 
[30/5/2022 10:12:15] 
[30/5/2022 10:12:20] 
[30/5/2022 10:12:25] 
[30/5/2022 10:12:30] 
[30/5/2022 10:12:35] 
[30/5/2022 10:12:41] 
[30/5/2022 10:12:45] 
[30/5/2022 10:12:50] 
[30/5/2022 10:12:55] 
[30/5/2022 10:13:0] 
[30/5/2022 10:13:5] 
[30/5/2022 10:13:10] 
[30/5/2022 10:13:15] 
[30/5/2022 10:13:20] 
[30/5/2022 10:13:26] 
[30/5/2022 10:13:30] 
[30/5/2022 10:13:35] 
[30/5/2022 10:13:40] 
[30/5/2022 10:13:45] 
[30/5/2022 10:13:50] 
[30/5/2022 10:13:55] 
[30/5/2022 10:14:0] 
[30/5/2022 10:14:6] 
[30/5/2022 10:14:10] 
[30/5/2022 10:14:15] 
[30/5/2022 10:14:21] 
[30/5/2022 10:14:25] 
[30/5/2022 10:14:30] 
[30/5/2022 10:14:35] 
[30/5/2022 10:14:40] 
[30/5/2022 10:14:45] 
[30/5/2022 10:14:50] 
[30/5/2022 10:14:56] 
[30/5/2022 10:15:0] 
[30/5/2022 10:15:5] 
[30/5/2022 10:15:10] 
[30/5/2022 10:15:15] 
[30/5/2022 10:15:20] 
[30/5/2022 10:15:25] 
[30/5/2022 10:15:30] 
[30/5/2022 10:15:35] 
[30/5/2022 10:15:40] 
[30/5/2022 10:15:45] 
[30/5/2022 10:15:50] 
[30/5/2022 10:15:55] 
[30/5/2022 10:16:1] 
[30/5/2022 10:16:5] 
[30/5/2022 10:16:10] 
[30/5/2022 10:16:16] 
[30/5/2022 10:16:20] 
[30/5/2022 10:16:25] 
[30/5/2022 10:16:30] 
[30/5/2022 10:16:35] 
[30/5/2022 10:16:40] 
[30/5/2022 10:16:45] 
[30/5/2022 10:16:50] 
[30/5/2022 10:16:55] 
[30/5/2022 10:17:1] 
[30/5/2022 10:17:5] 
[30/5/2022 10:17:10] 
[30/5/2022 10:17:15] 
[30/5/2022 10:17:20] 
[30/5/2022 10:17:25] 
[30/5/2022 10:17:31] 
[30/5/2022 10:17:35] 
[30/5/2022 10:17:40] 
[30/5/2022 10:17:45] 
[30/5/2022 10:17:51] 
[30/5/2022 10:17:55] 
[30/5/2022 10:18:0] 
[30/5/2022 10:18:5] 
[30/5/2022 10:18:11] 
[30/5/2022 10:18:15] 
[30/5/2022 10:18:21] 
[30/5/2022 10:18:26] 
[30/5/2022 10:18:31] 
[30/5/2022 10:18:35] 
[30/5/2022 10:18:40] 
[30/5/2022 10:18:45] 
[30/5/2022 10:18:51] 
[30/5/2022 10:18:55] 
[30/5/2022 10:19:1] 
[30/5/2022 10:19:5] 
[30/5/2022 10:19:11] 
[30/5/2022 10:19:16] 
[30/5/2022 10:19:21] 
[30/5/2022 10:19:26] 
[30/5/2022 10:19:31] 
[30/5/2022 10:19:36] 
[30/5/2022 10:19:41] 
[30/5/2022 10:19:46] 
[30/5/2022 10:19:51] 
[30/5/2022 10:19:56] 
[30/5/2022 10:20:1] 
[30/5/2022 10:20:6] 
[30/5/2022 10:20:11] 
[30/5/2022 10:20:16] 
[30/5/2022 10:20:21] 
[30/5/2022 10:20:26] 
[30/5/2022 10:20:31] 
[30/5/2022 10:20:36] 
[30/5/2022 10:20:41] 
[30/5/2022 10:20:46] 
[30/5/2022 10:20:51] 
[30/5/2022 10:20:56] 
[30/5/2022 10:21:1] 
[30/5/2022 10:21:6] 
[30/5/2022 10:21:11] 
[30/5/2022 10:21:16] 
[30/5/2022 10:21:21] 
[30/5/2022 10:21:26] 
[30/5/2022 10:21:31] 
[30/5/2022 10:21:36] 
[30/5/2022 10:21:41] 
[30/5/2022 10:21:46] 
[30/5/2022 10:21:51] 
[30/5/2022 10:21:56] 
[30/5/2022 10:22:1] 
[30/5/2022 10:22:6] 
[30/5/2022 10:22:11] 
[30/5/2022 10:22:16] 
[30/5/2022 10:22:21] 
[30/5/2022 10:22:26] 
[30/5/2022 10:22:31] 
[30/5/2022 10:22:36] 
[30/5/2022 10:22:41] 
[30/5/2022 10:22:46] 
[30/5/2022 10:22:51] 
[30/5/2022 10:22:56] 
[30/5/2022 10:23:1] 
[30/5/2022 10:23:6] 
[30/5/2022 10:23:11] 
[30/5/2022 10:23:16] 
[30/5/2022 10:23:21] 
[30/5/2022 10:23:26] 
[30/5/2022 10:23:31] 
[30/5/2022 10:23:36] 
[30/5/2022 10:23:41] 
[30/5/2022 10:23:46] 
[30/5/2022 10:23:51] 
[30/5/2022 10:23:56] 
[30/5/2022 10:24:1] 
[30/5/2022 10:24:6] 
[30/5/2022 10:24:11] 
[30/5/2022 10:24:16] 
[30/5/2022 10:24:21] 
[30/5/2022 10:24:26] 
[30/5/2022 10:24:31] 
[30/5/2022 10:24:36] 
[30/5/2022 10:24:41] 
[30/5/2022 10:24:46] 
[30/5/2022 10:24:51] 
[30/5/2022 10:24:56] 
[30/5/2022 10:25:1] 
[30/5/2022 10:25:6] 
[30/5/2022 10:25:11] 
[30/5/2022 10:25:16] 
[30/5/2022 10:25:21] 
[30/5/2022 10:25:26] 
[30/5/2022 10:25:31] 
[30/5/2022 10:25:36] 
[30/5/2022 10:25:41] 
[30/5/2022 10:25:46] 
[30/5/2022 10:25:51] 
[30/5/2022 10:25:56] 
[30/5/2022 10:26:1] 
[30/5/2022 10:26:6] 
[30/5/2022 10:26:11] 
[30/5/2022 10:26:16] 
[30/5/2022 10:26:21] 
[30/5/2022 10:26:26] 
[30/5/2022 10:26:31] 
[30/5/2022 10:26:36] 
[30/5/2022 10:26:41] 
[30/5/2022 10:26:46] 
[30/5/2022 10:26:51] 
[30/5/2022 10:26:56] 
[30/5/2022 10:27:1] 
[30/5/2022 10:27:6] 
[30/5/2022 10:27:11] 
[30/5/2022 10:27:16] 
[30/5/2022 10:27:21] 
[30/5/2022 10:27:26] 
[30/5/2022 10:27:31] 
[30/5/2022 10:27:36] 
[30/5/2022 10:27:41] 
[30/5/2022 10:27:46] 
[30/5/2022 10:27:51] 
[30/5/2022 10:27:56] 
[30/5/2022 10:28:1] 
[30/5/2022 10:28:6] 
[30/5/2022 10:28:11] 
[30/5/2022 10:28:16] 
[30/5/2022 10:28:21] 
[30/5/2022 10:28:26] 
[30/5/2022 10:28:31] 
[30/5/2022 10:28:36] 
[30/5/2022 10:28:41] 
[30/5/2022 10:28:46] 
[30/5/2022 10:28:51] 
[30/5/2022 10:28:56] 
[30/5/2022 10:29:1] 
[30/5/2022 10:29:6] 
[30/5/2022 10:29:11] 
[30/5/2022 10:29:16] 
[30/5/2022 10:29:21] 
[30/5/2022 10:29:26] 
[30/5/2022 10:29:31] 
[30/5/2022 10:29:36] 
[30/5/2022 10:29:41] 
[30/5/2022 10:29:46] 
[30/5/2022 10:29:51] 
[30/5/2022 10:29:56] 
[30/5/2022 10:30:1] 
[30/5/2022 10:30:6] 
[30/5/2022 10:30:11] 
[30/5/2022 10:30:16] 
[30/5/2022 10:30:21] 
[30/5/2022 10:30:26] 
[30/5/2022 10:30:31] 
[30/5/2022 10:30:36] 
[30/5/2022 10:30:41] 
[30/5/2022 10:30:46] 
[30/5/2022 10:30:51] 
[30/5/2022 10:30:56] 
[30/5/2022 10:31:1] 
[30/5/2022 10:31:6] 
[30/5/2022 10:31:11] 
[30/5/2022 10:31:16] 
[30/5/2022 10:31:21] 
[30/5/2022 10:31:26] 
[30/5/2022 10:31:31] 
[30/5/2022 10:31:36] 
[30/5/2022 10:31:41] 
[30/5/2022 10:31:46] 
[30/5/2022 10:31:51] 
[30/5/2022 10:31:56] 
[30/5/2022 10:32:1] 
[30/5/2022 10:32:6] 
[30/5/2022 10:32:11] 
[30/5/2022 10:32:16] 
[30/5/2022 10:32:21] 
[30/5/2022 10:32:26] 
[30/5/2022 10:32:31] 
[30/5/2022 10:32:36] 
[30/5/2022 10:32:41] 
[30/5/2022 10:32:46] 
[30/5/2022 10:32:51] 
[30/5/2022 10:32:56] 
[30/5/2022 10:33:1] 
[30/5/2022 10:33:6] 
[30/5/2022 10:33:11] 
[30/5/2022 10:33:16] 
[30/5/2022 10:33:21] 
[30/5/2022 10:33:26] 
[30/5/2022 10:33:31] 
[30/5/2022 10:33:36] 
[30/5/2022 10:33:41] 
[30/5/2022 10:33:46] 
[30/5/2022 10:33:51] 
[30/5/2022 10:33:56] 
[30/5/2022 10:34:1] 
[30/5/2022 10:34:6] 
[30/5/2022 10:34:11] 
[30/5/2022 10:34:16] 
[30/5/2022 10:34:21] 
[30/5/2022 10:34:26] 
[30/5/2022 10:34:31] 
[30/5/2022 10:34:36] 
[30/5/2022 10:34:41] 
[30/5/2022 10:34:46] 
[30/5/2022 10:34:51] 
[30/5/2022 10:34:56] 
[30/5/2022 10:35:1] 
[30/5/2022 10:35:6] 
[30/5/2022 10:35:11] 
[30/5/2022 10:35:16] 
[30/5/2022 10:35:21] 
[30/5/2022 10:35:26] 
[30/5/2022 10:35:31] 
[30/5/2022 10:35:36] 
[30/5/2022 10:35:41] 
[30/5/2022 10:35:46] 
[30/5/2022 10:35:51] 
[30/5/2022 10:35:56] 
[30/5/2022 10:36:1] 
[30/5/2022 10:36:6] 
[30/5/2022 10:36:11] 
[30/5/2022 10:36:16] 
[30/5/2022 10:36:21] 
[30/5/2022 10:36:26] 
[30/5/2022 10:36:31] 
[30/5/2022 10:36:36] 
[30/5/2022 10:36:41] 
[30/5/2022 10:36:46] 
[30/5/2022 10:36:51] 
[30/5/2022 10:36:56] 
[30/5/2022 10:37:1] 
[30/5/2022 10:37:6] 
[30/5/2022 10:37:11] 
[30/5/2022 10:37:16] 
[30/5/2022 10:37:21] 
[30/5/2022 10:37:26] 
[30/5/2022 10:37:31] 
[30/5/2022 10:37:36] 
[30/5/2022 10:37:41] 
[30/5/2022 10:37:46] 
[30/5/2022 10:37:51] 
[30/5/2022 10:37:56] 
[30/5/2022 10:38:1] 
[30/5/2022 10:38:6] 
[30/5/2022 10:38:11] 
[30/5/2022 10:38:16] 
[30/5/2022 10:38:21] 
[30/5/2022 10:38:26] 
[30/5/2022 10:38:31] 
[30/5/2022 10:38:36] 
[30/5/2022 10:38:41] 
[30/5/2022 10:38:46] 
[30/5/2022 10:38:51] 
[30/5/2022 10:38:56] 
[30/5/2022 10:39:1] 
[30/5/2022 10:39:6] 
[30/5/2022 10:39:11] 
[30/5/2022 10:39:16] 
[30/5/2022 10:39:21] 
[30/5/2022 10:39:26] 
[30/5/2022 10:39:31] 
[30/5/2022 10:39:36] 
[30/5/2022 10:39:41] 
[30/5/2022 10:39:46] 
[30/5/2022 10:39:51] 
[30/5/2022 10:39:56] 
[30/5/2022 10:40:1] 
[30/5/2022 10:40:6] 
[30/5/2022 10:40:11] 
[30/5/2022 10:40:16] 
[30/5/2022 10:40:21] 
[30/5/2022 10:40:26] 
[30/5/2022 10:40:31] 
[30/5/2022 10:40:36] 
[30/5/2022 10:40:41] 
[30/5/2022 10:40:46] 
[30/5/2022 10:40:51] 
[30/5/2022 10:40:56] 
[30/5/2022 10:41:1] 
[30/5/2022 10:41:6] 
[30/5/2022 10:41:11] 
[30/5/2022 10:41:16] 
[30/5/2022 10:41:21] 
[30/5/2022 10:41:26] 
[30/5/2022 10:41:31] 
[30/5/2022 10:41:36] 
[30/5/2022 10:41:41] 
[30/5/2022 10:41:46] 
[30/5/2022 10:41:51] 
[30/5/2022 10:41:56] 
[30/5/2022 10:42:1] 
[30/5/2022 10:42:6] 
[30/5/2022 10:42:11] 
[30/5/2022 10:42:16] 
[30/5/2022 10:42:21] 
[30/5/2022 10:42:26] 
[30/5/2022 10:42:31] 
[30/5/2022 10:42:36] 
[30/5/2022 10:42:41] 
[30/5/2022 10:42:46] 
[30/5/2022 10:42:51] 
[30/5/2022 10:42:56] 
[30/5/2022 10:43:1] 
[30/5/2022 10:43:6] 
[30/5/2022 10:43:11] 
[30/5/2022 10:43:16] 
[30/5/2022 10:43:21] 
[30/5/2022 10:43:26] 
[30/5/2022 10:43:31] 
[30/5/2022 10:43:36] 
[30/5/2022 10:43:41] 
[30/5/2022 10:43:46] 
[30/5/2022 10:43:51] 
[30/5/2022 10:43:56] 
[30/5/2022 10:44:1] 
[30/5/2022 10:44:6] 
[30/5/2022 10:44:11] 
[30/5/2022 10:44:16] 
[30/5/2022 10:44:21] 
[30/5/2022 10:44:26] 
[30/5/2022 10:44:31] 
[30/5/2022 10:44:36] 
[30/5/2022 10:44:41] 
[30/5/2022 10:44:46] 
[30/5/2022 10:44:51] 
[30/5/2022 10:44:56] 
[30/5/2022 10:45:1] 
[30/5/2022 10:45:6] 
[30/5/2022 10:45:11] 
[30/5/2022 10:45:16] 
[30/5/2022 10:45:21] 
[30/5/2022 10:45:26] 
[30/5/2022 10:45:31] 
[30/5/2022 10:45:36] 
[30/5/2022 10:45:41] 
[30/5/2022 10:45:46] 
[30/5/2022 10:45:51] 
[30/5/2022 10:45:56] 
[30/5/2022 10:46:1] 
[30/5/2022 10:46:6] 
[30/5/2022 10:46:11] 
[30/5/2022 10:46:16] 
[30/5/2022 10:46:21] 
[30/5/2022 10:46:26] 
[30/5/2022 10:46:31] 
[30/5/2022 10:46:36] 
[30/5/2022 10:46:41] 
[30/5/2022 10:46:46] 
[30/5/2022 10:46:51] 
[30/5/2022 10:46:56] 
[30/5/2022 10:47:1] 
[30/5/2022 10:47:6] 
[30/5/2022 10:47:11] 
[30/5/2022 10:47:16] 
[30/5/2022 10:47:21] 
[30/5/2022 10:47:26] 
[30/5/2022 10:47:31] 
[30/5/2022 10:47:36] 
