[10/12/2021 20:30:23] !guildpoints
[10/12/2021 21:36:39] !rank
[10/12/2021 21:36:44] !rank level
[10/12/2021 21:44:47] !emotespells on
[10/12/2021 22:12:35] !guildpoints
[11/12/2021 12:54:57] 
[11/12/2021 12:55:12] 
[11/12/2021 12:55:14] 
[11/12/2021 12:55:24] 
[11/12/2021 12:55:26] 
[11/12/2021 12:55:28] 
[11/12/2021 12:55:30] 
[11/12/2021 12:55:32] 
[11/12/2021 12:55:34] 
[11/12/2021 12:55:38] 
[11/12/2021 12:55:49] 
[11/12/2021 12:55:51] 
[11/12/2021 12:55:53] 
[11/12/2021 12:56:15] 
[11/12/2021 12:56:17] 
[11/12/2021 12:56:20] 
[11/12/2021 12:56:22] 
[11/12/2021 12:56:25] 
[11/12/2021 12:56:27] 
[11/12/2021 12:56:29] 
[11/12/2021 12:56:36] 
[11/12/2021 12:56:38] 
[11/12/2021 12:56:46] 
[11/12/2021 12:56:48] 
[11/12/2021 12:56:57] 
[11/12/2021 12:56:59] 
[11/12/2021 12:57:12] 
[11/12/2021 12:57:14] 
[11/12/2021 12:57:21] 
[11/12/2021 12:57:23] 
[11/12/2021 12:57:34] 
[11/12/2021 12:57:39] 
[11/12/2021 12:57:41] 
[11/12/2021 12:57:45] 
[11/12/2021 12:57:47] 
[11/12/2021 12:58:1] 
[11/12/2021 12:58:3] 
[11/12/2021 12:58:6] 
[11/12/2021 12:58:8] 
[11/12/2021 12:58:11] 
[11/12/2021 12:58:15] 
[11/12/2021 12:58:21] 
[11/12/2021 12:58:24] 
[11/12/2021 12:58:26] 
[11/12/2021 12:58:33] 
[11/12/2021 12:58:36] 
[11/12/2021 12:58:38] 
[11/12/2021 12:58:41] 
[11/12/2021 12:58:43] 
[11/12/2021 12:58:45] 
[11/12/2021 12:58:47] 
[11/12/2021 12:58:57] 
[11/12/2021 12:58:59] 
[11/12/2021 12:59:2] 
[11/12/2021 12:59:21] 
[11/12/2021 12:59:23] 
[11/12/2021 12:59:33] 
[11/12/2021 12:59:35] 
[11/12/2021 12:59:40] 
[11/12/2021 12:59:42] 
[11/12/2021 12:59:47] 
[11/12/2021 12:59:51] 
[11/12/2021 12:59:55] 
[11/12/2021 12:59:57] 
[11/12/2021 13:0:6] 
[11/12/2021 13:0:8] 
[11/12/2021 13:0:16] 
[11/12/2021 13:0:26] 
[11/12/2021 13:0:28] 
[11/12/2021 13:0:30] 
[11/12/2021 13:0:42] 
[11/12/2021 13:0:44] 
[11/12/2021 13:0:53] 
[11/12/2021 13:0:57] 
[11/12/2021 13:0:59] 
[11/12/2021 13:1:7] 
[11/12/2021 13:1:9] 
[11/12/2021 13:1:12] 
[11/12/2021 13:1:15] 
[11/12/2021 13:1:17] 
[11/12/2021 13:1:20] 
[11/12/2021 13:1:22] 
[11/12/2021 13:1:24] 
[11/12/2021 13:1:27] 
[11/12/2021 13:1:33] 
[11/12/2021 13:1:35] 
[11/12/2021 13:1:37] 
[11/12/2021 13:1:39] 
[11/12/2021 13:1:41] 
[11/12/2021 13:1:44] 
[11/12/2021 13:1:46] 
[11/12/2021 13:1:48] 
[11/12/2021 13:1:50] 
[11/12/2021 13:1:55] 
[11/12/2021 13:1:57] 
[11/12/2021 13:2:2] 
[11/12/2021 13:2:4] 
[11/12/2021 13:2:27] 
[11/12/2021 13:2:30] 
[11/12/2021 13:2:32] 
[11/12/2021 13:2:34] 
[11/12/2021 13:2:36] 
[11/12/2021 13:2:38] 
[11/12/2021 13:2:41] 
[11/12/2021 13:2:43] 
[11/12/2021 13:2:45] 
[11/12/2021 13:2:47] 
[11/12/2021 13:2:49] 
[11/12/2021 13:2:51] 
[11/12/2021 13:2:57] 
[11/12/2021 13:3:0] 
[11/12/2021 13:3:2] 
[11/12/2021 13:3:4] 
[11/12/2021 13:3:17] 
[11/12/2021 13:3:20] 
[11/12/2021 13:3:24] 
[11/12/2021 13:3:26] 
[11/12/2021 13:3:35] 
[11/12/2021 13:3:37] 
[11/12/2021 13:3:42] 
[11/12/2021 13:3:45] 
[11/12/2021 13:3:47] 
[11/12/2021 13:3:49] 
[11/12/2021 13:3:51] 
[11/12/2021 13:3:53] 
[11/12/2021 13:3:56] 
[11/12/2021 13:3:58] 
[11/12/2021 13:4:0] 
[11/12/2021 13:4:12] 
[11/12/2021 13:4:14] 
[11/12/2021 13:4:17] 
[11/12/2021 13:4:37] 
[11/12/2021 13:4:39] 
[11/12/2021 13:4:41] 
[11/12/2021 13:4:43] 
[11/12/2021 13:4:49] 
[11/12/2021 13:4:52] 
[11/12/2021 13:4:55] 
[11/12/2021 13:4:57] 
[11/12/2021 13:5:0] 
[11/12/2021 13:5:3] 
[11/12/2021 13:5:5] 
[11/12/2021 13:5:7] 
[11/12/2021 13:5:9] 
[11/12/2021 13:5:11] 
[11/12/2021 13:5:14] 
[11/12/2021 13:5:18] 
[11/12/2021 13:5:26] 
[11/12/2021 13:5:29] 
[11/12/2021 13:5:31] 
[11/12/2021 13:5:33] 
[11/12/2021 13:5:49] 
[11/12/2021 13:5:51] 
[11/12/2021 13:5:58] 
[11/12/2021 13:6:0] 
[11/12/2021 13:6:3] 
[11/12/2021 13:6:5] 
[11/12/2021 13:6:7] 
[11/12/2021 13:6:12] 
[11/12/2021 13:6:14] 
[11/12/2021 13:6:18] 
[11/12/2021 13:6:22] 
[11/12/2021 13:6:25] 
[11/12/2021 13:6:27] 
[11/12/2021 13:6:29] 
[11/12/2021 13:6:42] 
[11/12/2021 13:6:44] 
[11/12/2021 13:6:47] 
[11/12/2021 13:6:49] 
[11/12/2021 13:6:51] 
[11/12/2021 13:6:57] 
[11/12/2021 13:6:59] 
[11/12/2021 13:7:2] 
[11/12/2021 13:7:7] 
[11/12/2021 13:7:9] 
[11/12/2021 13:7:11] 
[11/12/2021 13:7:16] 
[11/12/2021 13:7:18] 
[11/12/2021 13:7:20] 
[11/12/2021 13:7:37] 
[11/12/2021 13:7:39] 
[11/12/2021 13:7:52] 
[11/12/2021 13:7:54] 
[11/12/2021 13:8:9] 
[11/12/2021 13:8:11] 
[11/12/2021 13:8:14] 
[11/12/2021 13:8:18] 
[11/12/2021 13:8:20] 
[11/12/2021 13:8:22] 
[11/12/2021 13:8:24] 
[11/12/2021 13:8:26] 
[11/12/2021 13:8:29] 
[11/12/2021 13:8:39] 
[11/12/2021 13:8:41] 
[11/12/2021 13:8:44] 
[11/12/2021 13:8:46] 
[11/12/2021 13:8:48] 
[11/12/2021 13:8:50] 
[11/12/2021 13:8:59] 
[11/12/2021 13:9:1] 
[11/12/2021 13:9:3] 
[11/12/2021 13:9:5] 
[11/12/2021 13:9:8] 
[11/12/2021 13:9:10] 
[11/12/2021 13:9:12] 
[11/12/2021 13:9:14] 
[11/12/2021 13:9:18] 
[11/12/2021 13:9:21] 
[11/12/2021 13:9:23] 
[11/12/2021 13:9:25] 
[11/12/2021 13:9:27] 
[11/12/2021 13:9:32] 
[11/12/2021 13:9:34] 
[11/12/2021 13:9:36] 
[11/12/2021 13:9:38] 
[11/12/2021 13:9:40] 
[11/12/2021 13:9:42] 
[11/12/2021 13:9:47] 
[11/12/2021 13:9:50] 
[11/12/2021 13:9:52] 
[11/12/2021 13:9:54] 
[11/12/2021 13:10:1] 
[11/12/2021 13:10:24] 
[11/12/2021 13:10:37] 
[11/12/2021 13:10:39] 
[11/12/2021 13:10:45] 
[11/12/2021 13:10:48] 
[11/12/2021 13:10:51] 
[11/12/2021 13:10:53] 
[11/12/2021 13:10:55] 
[11/12/2021 13:11:11] 
[11/12/2021 13:11:13] 
[11/12/2021 13:11:15] 
[11/12/2021 13:11:20] 
[11/12/2021 13:11:22] 
[11/12/2021 13:11:27] 
[11/12/2021 13:11:29] 
[11/12/2021 13:11:39] 
[11/12/2021 13:11:41] 
[11/12/2021 13:11:45] 
[11/12/2021 13:11:47] 
[11/12/2021 13:11:49] 
[11/12/2021 13:11:51] 
[11/12/2021 13:11:53] 
[11/12/2021 13:11:55] 
[11/12/2021 13:11:58] 
[11/12/2021 13:12:7] 
[11/12/2021 13:12:9] 
[11/12/2021 13:12:12] 
[11/12/2021 13:12:16] 
[11/12/2021 13:12:18] 
[11/12/2021 13:12:23] 
[11/12/2021 13:12:25] 
[11/12/2021 13:12:32] 
[11/12/2021 13:12:34] 
[11/12/2021 13:12:37] 
[11/12/2021 13:12:39] 
[11/12/2021 13:12:41] 
[11/12/2021 13:12:45] 
[11/12/2021 13:12:47] 
[11/12/2021 13:12:50] 
[11/12/2021 13:12:52] 
[11/12/2021 13:12:54] 
[11/12/2021 13:12:56] 
[11/12/2021 13:12:59] 
[11/12/2021 13:13:1] 
[11/12/2021 13:13:3] 
[11/12/2021 13:13:5] 
[11/12/2021 13:13:8] 
[11/12/2021 13:13:19] 
[11/12/2021 13:13:21] 
[11/12/2021 13:13:23] 
[11/12/2021 13:13:28] 
[11/12/2021 13:13:30] 
[11/12/2021 13:13:42] 
[11/12/2021 13:13:44] 
[11/12/2021 13:13:47] 
[11/12/2021 13:13:49] 
[11/12/2021 13:14:8] 
[11/12/2021 13:14:10] 
[11/12/2021 13:14:20] 
[11/12/2021 13:14:23] 
[11/12/2021 13:14:29] 
[11/12/2021 13:14:31] 
[11/12/2021 13:15:4] 
[11/12/2021 13:15:6] 
[11/12/2021 13:15:12] 
[11/12/2021 13:15:14] 
[11/12/2021 13:15:29] 
[11/12/2021 13:15:31] 
[11/12/2021 13:15:39] 
[11/12/2021 13:15:41] 
[11/12/2021 13:15:43] 
[11/12/2021 13:15:46] 
[11/12/2021 13:15:48] 
[11/12/2021 13:15:50] 
[11/12/2021 13:15:52] 
[11/12/2021 13:15:55] 
[11/12/2021 13:15:57] 
[11/12/2021 13:15:59] 
[11/12/2021 13:16:6] 
[11/12/2021 13:16:8] 
[11/12/2021 13:16:10] 
[11/12/2021 13:16:12] 
[11/12/2021 13:16:15] 
[11/12/2021 13:16:17] 
[11/12/2021 13:16:19] 
[11/12/2021 13:16:21] 
[11/12/2021 13:16:23] 
[11/12/2021 13:16:25] 
[11/12/2021 13:16:33] 
[11/12/2021 13:16:38] 
[11/12/2021 13:16:40] 
[11/12/2021 13:16:42] 
[11/12/2021 13:17:18] 
[11/12/2021 13:17:21] 
[11/12/2021 13:17:47] 
[11/12/2021 13:17:49] 
[11/12/2021 13:17:58] 
[11/12/2021 13:18:0] 
[11/12/2021 13:18:3] 
[11/12/2021 13:18:5] 
[11/12/2021 13:18:7] 
[11/12/2021 13:18:19] 
[11/12/2021 13:18:25] 
[11/12/2021 13:18:28] 
[11/12/2021 13:18:30] 
[11/12/2021 13:18:32] 
[11/12/2021 13:18:34] 
[11/12/2021 13:18:36] 
[11/12/2021 13:18:38] 
[11/12/2021 13:18:40] 
[11/12/2021 13:18:43] 
[11/12/2021 13:18:45] 
[11/12/2021 13:18:47] 
[11/12/2021 13:18:58] 
[11/12/2021 13:19:0] 
[11/12/2021 13:19:2] 
[11/12/2021 13:19:7] 
[11/12/2021 13:19:9] 
[11/12/2021 13:19:11] 
[11/12/2021 13:19:33] 
[11/12/2021 13:19:37] 
[11/12/2021 13:19:50] 
[11/12/2021 13:19:52] 
[11/12/2021 13:19:54] 
[11/12/2021 13:20:2] 
[11/12/2021 13:20:4] 
[11/12/2021 13:20:7] 
[11/12/2021 13:20:27] 
[11/12/2021 13:20:29] 
[11/12/2021 13:20:31] 
[11/12/2021 13:20:34] 
[11/12/2021 13:20:36] 
[11/12/2021 13:20:38] 
[11/12/2021 13:20:40] 
[11/12/2021 13:20:45] 
[11/12/2021 13:20:47] 
[11/12/2021 13:20:49] 
[11/12/2021 13:21:10] 
[11/12/2021 13:21:12] 
[11/12/2021 13:21:15] 
[11/12/2021 13:21:17] 
[11/12/2021 13:21:21] 
[11/12/2021 13:21:23] 
[11/12/2021 13:21:25] 
[11/12/2021 13:21:43] 
[11/12/2021 13:21:45] 
[11/12/2021 13:21:47] 
[11/12/2021 13:21:54] 
[11/12/2021 13:21:56] 
[11/12/2021 13:21:59] 
[11/12/2021 13:22:2] 
[11/12/2021 13:22:4] 
[11/12/2021 13:22:9] 
[11/12/2021 13:22:11] 
[11/12/2021 13:22:14] 
[11/12/2021 13:22:16] 
[11/12/2021 13:22:18] 
[11/12/2021 13:22:26] 
[11/12/2021 13:22:28] 
[11/12/2021 13:22:30] 
[11/12/2021 13:22:32] 
[11/12/2021 13:22:35] 
[11/12/2021 13:22:37] 
[11/12/2021 13:22:39] 
[11/12/2021 13:22:41] 
[11/12/2021 13:23:2] 
[11/12/2021 13:23:4] 
[11/12/2021 13:23:8] 
[11/12/2021 13:23:10] 
[11/12/2021 13:23:41] 
[11/12/2021 13:23:47] 
[11/12/2021 13:23:49] 
[11/12/2021 13:23:52] 
[11/12/2021 13:23:54] 
[11/12/2021 13:23:56] 
[11/12/2021 13:24:3] 
[11/12/2021 13:24:10] 
[11/12/2021 13:24:13] 
[11/12/2021 13:24:21] 
[11/12/2021 13:24:24] 
[11/12/2021 13:24:26] 
[11/12/2021 13:24:28] 
[11/12/2021 13:24:30] 
[11/12/2021 13:24:33] 
[11/12/2021 13:24:41] 
[11/12/2021 13:24:43] 
[11/12/2021 13:25:0] 
[11/12/2021 13:25:2] 
[11/12/2021 13:25:6] 
[11/12/2021 13:25:8] 
[11/12/2021 13:25:19] 
[11/12/2021 13:25:21] 
[11/12/2021 13:25:23] 
[11/12/2021 13:25:25] 
[11/12/2021 13:25:27] 
[11/12/2021 13:25:29] 
[11/12/2021 13:25:31] 
[11/12/2021 13:25:37] 
[11/12/2021 13:25:39] 
[11/12/2021 13:25:42] 
[11/12/2021 13:25:44] 
[11/12/2021 13:25:50] 
[11/12/2021 13:25:52] 
[11/12/2021 13:25:55] 
[11/12/2021 13:25:57] 
[11/12/2021 13:25:59] 
[11/12/2021 13:26:1] 
[11/12/2021 13:26:3] 
[11/12/2021 13:26:12] 
[11/12/2021 13:26:18] 
[11/12/2021 13:26:21] 
[11/12/2021 13:26:39] 
[11/12/2021 13:26:41] 
[11/12/2021 13:26:44] 
[11/12/2021 13:26:59] 
[11/12/2021 13:27:1] 
[11/12/2021 13:27:3] 
[11/12/2021 13:27:18] 
[11/12/2021 13:27:20] 
[11/12/2021 13:27:22] 
[11/12/2021 13:27:25] 
[11/12/2021 13:27:27] 
[11/12/2021 13:27:33] 
[11/12/2021 13:27:35] 
[11/12/2021 13:27:37] 
[11/12/2021 13:27:58] 
[11/12/2021 13:28:0] 
[11/12/2021 13:28:16] 
[11/12/2021 13:28:18] 
[11/12/2021 13:28:21] 
[11/12/2021 13:28:26] 
[11/12/2021 13:28:28] 
[11/12/2021 13:28:30] 
[11/12/2021 13:28:32] 
[11/12/2021 13:28:35] 
[11/12/2021 13:28:37] 
[11/12/2021 13:28:39] 
[11/12/2021 13:28:41] 
[11/12/2021 13:28:45] 
[11/12/2021 13:28:47] 
[11/12/2021 13:28:54] 
[11/12/2021 13:28:56] 
[11/12/2021 13:29:3] 
[11/12/2021 13:29:5] 
[11/12/2021 13:29:7] 
[11/12/2021 13:29:9] 
[11/12/2021 13:29:11] 
[11/12/2021 13:29:13] 
[11/12/2021 13:29:21] 
[11/12/2021 13:29:33] 
[11/12/2021 13:29:35] 
[11/12/2021 13:29:38] 
[11/12/2021 13:29:40] 
[11/12/2021 13:29:46] 
[11/12/2021 13:29:48] 
[11/12/2021 13:29:50] 
[11/12/2021 13:29:54] 
[11/12/2021 13:29:56] 
[11/12/2021 13:29:59] 
[11/12/2021 13:30:1] 
[11/12/2021 13:30:17] 
[11/12/2021 13:30:19] 
[11/12/2021 13:30:21] 
[11/12/2021 13:30:24] 
[11/12/2021 13:30:26] 
[11/12/2021 13:30:39] 
[11/12/2021 13:30:41] 
[11/12/2021 13:30:48] 
[11/12/2021 13:30:51] 
[11/12/2021 13:30:57] 
[11/12/2021 13:30:59] 
[11/12/2021 13:31:2] 
[11/12/2021 13:31:4] 
[11/12/2021 13:31:26] 
[11/12/2021 13:31:29] 
[11/12/2021 13:31:31] 
[11/12/2021 13:31:33] 
[11/12/2021 13:31:35] 
[11/12/2021 13:31:37] 
[11/12/2021 13:31:43] 
[11/12/2021 13:31:45] 
[11/12/2021 13:31:47] 
[11/12/2021 13:31:49] 
[11/12/2021 13:31:51] 
[11/12/2021 13:31:53] 
[11/12/2021 13:31:55] 
[11/12/2021 13:31:58] 
[11/12/2021 13:32:0] 
[11/12/2021 13:32:6] 
[11/12/2021 13:32:8] 
[11/12/2021 13:32:12] 
[11/12/2021 13:32:14] 
[11/12/2021 13:32:16] 
[11/12/2021 13:32:21] 
[11/12/2021 13:32:24] 
[11/12/2021 13:32:26] 
[11/12/2021 13:32:33] 
[11/12/2021 13:32:35] 
[11/12/2021 13:32:39] 
[11/12/2021 13:32:41] 
[11/12/2021 13:32:49] 
[11/12/2021 13:32:51] 
[11/12/2021 13:32:53] 
[11/12/2021 13:32:59] 
[11/12/2021 13:33:1] 
[11/12/2021 13:33:4] 
[11/12/2021 13:33:17] 
[11/12/2021 13:33:19] 
[11/12/2021 13:33:22] 
[11/12/2021 13:33:24] 
[11/12/2021 13:33:26] 
[11/12/2021 13:33:35] 
[11/12/2021 13:33:37] 
[11/12/2021 13:33:42] 
[11/12/2021 13:33:44] 
[11/12/2021 13:33:48] 
[11/12/2021 13:33:50] 
[11/12/2021 13:34:6] 
[11/12/2021 13:34:20] 
[11/12/2021 13:34:22] 
[11/12/2021 13:34:24] 
[11/12/2021 13:34:32] 
[11/12/2021 13:34:34] 
[11/12/2021 13:34:38] 
[11/12/2021 13:34:40] 
[11/12/2021 13:34:43] 
[11/12/2021 13:34:45] 
[11/12/2021 13:34:47] 
[11/12/2021 13:34:49] 
[11/12/2021 13:34:51] 
[11/12/2021 13:34:58] 
[11/12/2021 13:35:0] 
[11/12/2021 13:35:2] 
[11/12/2021 13:35:5] 
[11/12/2021 13:35:7] 
[11/12/2021 13:35:15] 
[11/12/2021 13:35:17] 
[11/12/2021 13:35:19] 
[11/12/2021 13:35:21] 
[11/12/2021 13:35:27] 
[11/12/2021 13:35:41] 
[11/12/2021 13:35:46] 
[11/12/2021 13:35:48] 
[11/12/2021 13:35:52] 
[11/12/2021 13:35:54] 
[11/12/2021 13:36:1] 
[11/12/2021 13:36:3] 
[11/12/2021 13:36:5] 
[11/12/2021 13:36:8] 
[11/12/2021 13:36:10] 
[11/12/2021 13:36:12] 
[11/12/2021 13:36:14] 
[11/12/2021 13:36:21] 
[11/12/2021 13:36:23] 
[11/12/2021 13:36:30] 
[11/12/2021 13:36:32] 
[11/12/2021 13:36:35] 
[11/12/2021 13:36:38] 
[11/12/2021 13:36:40] 
[11/12/2021 13:37:19] 
[11/12/2021 13:37:21] 
[11/12/2021 13:37:23] 
[11/12/2021 13:37:26] 
[11/12/2021 13:37:37] 
[11/12/2021 13:37:40] 
[11/12/2021 13:37:50] 
[11/12/2021 13:37:52] 
[11/12/2021 13:37:57] 
[11/12/2021 13:37:59] 
[11/12/2021 13:38:9] 
[11/12/2021 13:38:11] 
[11/12/2021 13:38:28] 
[11/12/2021 13:38:30] 
[11/12/2021 13:38:32] 
[11/12/2021 13:38:41] 
[11/12/2021 13:38:43] 
[11/12/2021 13:38:45] 
[11/12/2021 13:38:48] 
[11/12/2021 13:38:50] 
[11/12/2021 13:38:52] 
[11/12/2021 13:38:54] 
[11/12/2021 13:38:58] 
[11/12/2021 13:39:0] 
[11/12/2021 13:39:5] 
[11/12/2021 13:39:7] 
[11/12/2021 13:39:9] 
[11/12/2021 13:39:11] 
[11/12/2021 13:39:13] 
[11/12/2021 13:39:16] 
[11/12/2021 13:39:21] 
[11/12/2021 13:39:26] 
[11/12/2021 13:39:28] 
[11/12/2021 13:39:31] 
[11/12/2021 13:39:33] 
[11/12/2021 13:39:35] 
[11/12/2021 13:39:48] 
[11/12/2021 13:39:50] 
[11/12/2021 13:40:13] 
[11/12/2021 13:41:0] 
[11/12/2021 13:41:2] 
[11/12/2021 13:41:19] 
[11/12/2021 13:41:21] 
[11/12/2021 13:41:24] 
[11/12/2021 13:41:26] 
[11/12/2021 13:41:28] 
[11/12/2021 13:41:30] 
[11/12/2021 13:41:32] 
[11/12/2021 13:41:34] 
[11/12/2021 13:41:37] 
[11/12/2021 13:41:39] 
[11/12/2021 13:41:45] 
[11/12/2021 13:41:48] 
[11/12/2021 13:41:50] 
[11/12/2021 13:41:53] 
[11/12/2021 13:41:55] 
[11/12/2021 13:41:57] 
[11/12/2021 13:41:59] 
[11/12/2021 13:42:8] 
[11/12/2021 13:42:12] 
[11/12/2021 13:42:14] 
[11/12/2021 13:42:16] 
[11/12/2021 13:42:18] 
[11/12/2021 13:42:30] 
[11/12/2021 13:42:32] 
[11/12/2021 13:42:34] 
[11/12/2021 13:42:37] 
[11/12/2021 13:42:39] 
[11/12/2021 13:42:41] 
[11/12/2021 13:42:43] 
[11/12/2021 13:43:0] 
[11/12/2021 13:43:3] 
[11/12/2021 13:43:21] 
[11/12/2021 13:43:23] 
[11/12/2021 13:43:25] 
[11/12/2021 13:43:33] 
[11/12/2021 13:43:38] 
[11/12/2021 13:43:40] 
[11/12/2021 13:43:42] 
[11/12/2021 13:43:44] 
[11/12/2021 13:43:46] 
[11/12/2021 13:43:53] 
[11/12/2021 13:43:55] 
[11/12/2021 13:44:0] 
[11/12/2021 13:44:15] 
[11/12/2021 13:44:17] 
[11/12/2021 13:44:28] 
[11/12/2021 13:44:30] 
[11/12/2021 13:44:45] 
[11/12/2021 13:44:47] 
[11/12/2021 13:44:59] 
[11/12/2021 13:45:2] 
[11/12/2021 13:45:5] 
[11/12/2021 13:45:7] 
[11/12/2021 13:45:10] 
[11/12/2021 13:45:12] 
[11/12/2021 13:45:14] 
[11/12/2021 13:45:25] 
[11/12/2021 13:45:27] 
[11/12/2021 13:45:29] 
[11/12/2021 13:45:31] 
[11/12/2021 13:45:33] 
[11/12/2021 13:45:36] 
[11/12/2021 13:45:38] 
[11/12/2021 13:45:41] 
[11/12/2021 13:45:45] 
[11/12/2021 13:45:48] 
[11/12/2021 13:45:51] 
[11/12/2021 13:45:53] 
[11/12/2021 13:45:55] 
[11/12/2021 13:45:57] 
[11/12/2021 13:45:59] 
[11/12/2021 13:46:1] 
[11/12/2021 13:46:4] 
[11/12/2021 13:46:6] 
[11/12/2021 13:46:16] 
[11/12/2021 13:46:19] 
[11/12/2021 13:46:32] 
[11/12/2021 13:46:34] 
[11/12/2021 13:46:42] 
[11/12/2021 13:46:50] 
[11/12/2021 13:46:52] 
[11/12/2021 13:46:54] 
[11/12/2021 13:46:57] 
[11/12/2021 13:46:59] 
[11/12/2021 13:47:11] 
[11/12/2021 13:47:13] 
[11/12/2021 13:47:45] 
[11/12/2021 13:47:47] 
[11/12/2021 13:48:5] 
[11/12/2021 13:48:7] 
[11/12/2021 13:48:22] 
[11/12/2021 13:48:25] 
[11/12/2021 13:48:27] 
[11/12/2021 13:48:29] 
[11/12/2021 13:48:31] 
[11/12/2021 13:48:33] 
[11/12/2021 13:48:35] 
[11/12/2021 13:48:38] 
[11/12/2021 13:48:42] 
[11/12/2021 13:48:44] 
[11/12/2021 13:48:57] 
[11/12/2021 13:49:6] 
[11/12/2021 13:49:9] 
[11/12/2021 13:49:11] 
[11/12/2021 13:49:13] 
[11/12/2021 13:49:15] 
[11/12/2021 13:49:28] 
[11/12/2021 13:49:30] 
[11/12/2021 13:49:33] 
[11/12/2021 13:49:35] 
[11/12/2021 13:49:37] 
[11/12/2021 13:49:50] 
[11/12/2021 13:50:9] 
[11/12/2021 13:50:16] 
[11/12/2021 13:50:18] 
[11/12/2021 13:50:20] 
[11/12/2021 13:50:22] 
[11/12/2021 13:50:24] 
[11/12/2021 13:51:39] 
[11/12/2021 13:51:41] 
[11/12/2021 13:51:44] 
[11/12/2021 13:51:49] 
[11/12/2021 13:51:51] 
[11/12/2021 13:51:54] 
[11/12/2021 13:51:56] 
[11/12/2021 13:52:0] 
[11/12/2021 13:52:3] 
[11/12/2021 13:52:7] 
[11/12/2021 13:52:9] 
[11/12/2021 13:52:13] 
[11/12/2021 13:52:15] 
[11/12/2021 13:52:17] 
[11/12/2021 13:52:21] 
[11/12/2021 13:52:27] 
[11/12/2021 13:52:52] 
[11/12/2021 13:52:54] 
[11/12/2021 13:53:23] 
[11/12/2021 13:53:25] 
[11/12/2021 13:53:27] 
[11/12/2021 13:53:29] 
[11/12/2021 13:53:31] 
[11/12/2021 13:53:41] 
[11/12/2021 13:53:43] 
[11/12/2021 13:53:45] 
[11/12/2021 13:53:47] 
[11/12/2021 13:53:50] 
[11/12/2021 13:53:54] 
[11/12/2021 13:53:58] 
[11/12/2021 13:54:1] 
[11/12/2021 13:54:5] 
[11/12/2021 13:54:7] 
[11/12/2021 13:54:9] 
[11/12/2021 13:54:11] 
[11/12/2021 13:54:14] 
[11/12/2021 13:54:30] 
[11/12/2021 13:54:33] 
[11/12/2021 13:54:39] 
[11/12/2021 13:54:45] 
[11/12/2021 13:54:47] 
[11/12/2021 13:54:57] 
[11/12/2021 13:55:0] 
[11/12/2021 13:55:2] 
[11/12/2021 13:55:4] 
[11/12/2021 13:55:8] 
[11/12/2021 13:55:10] 
[11/12/2021 13:55:15] 
[11/12/2021 13:55:46] 
[11/12/2021 13:55:48] 
[11/12/2021 13:55:50] 
[11/12/2021 13:56:18] 
[11/12/2021 13:56:21] 
[11/12/2021 13:56:23] 
[11/12/2021 13:56:25] 
[11/12/2021 13:56:34] 
[11/12/2021 13:56:36] 
[11/12/2021 13:56:43] 
[11/12/2021 13:56:45] 
[11/12/2021 13:56:47] 
[11/12/2021 13:57:21] 
[11/12/2021 13:57:24] 
[11/12/2021 13:57:27] 
[11/12/2021 13:57:29] 
[11/12/2021 13:57:36] 
[11/12/2021 13:57:38] 
[11/12/2021 13:57:40] 
[11/12/2021 13:57:42] 
[11/12/2021 13:57:45] 
[11/12/2021 13:57:54] 
[11/12/2021 13:57:57] 
[11/12/2021 13:57:59] 
[11/12/2021 13:58:1] 
[11/12/2021 13:58:3] 
[11/12/2021 13:58:5] 
[11/12/2021 13:58:7] 
[11/12/2021 13:58:25] 
[11/12/2021 13:58:34] 
[11/12/2021 13:58:36] 
[11/12/2021 13:58:38] 
[11/12/2021 13:58:42] 
[11/12/2021 13:58:44] 
[11/12/2021 13:58:47] 
[11/12/2021 13:58:49] 
[11/12/2021 13:58:51] 
[11/12/2021 13:58:56] 
[11/12/2021 13:58:59] 
[11/12/2021 13:59:2] 
[11/12/2021 13:59:5] 
[11/12/2021 13:59:7] 
[11/12/2021 13:59:15] 
[11/12/2021 13:59:17] 
[11/12/2021 13:59:25] 
[11/12/2021 13:59:27] 
[11/12/2021 13:59:36] 
[11/12/2021 13:59:39] 
[11/12/2021 13:59:49] 
[11/12/2021 13:59:51] 
[11/12/2021 13:59:53] 
[11/12/2021 13:59:55] 
[11/12/2021 13:59:58] 
[11/12/2021 14:0:0] 
[11/12/2021 14:0:2] 
[11/12/2021 14:0:4] 
[11/12/2021 14:0:6] 
[11/12/2021 14:0:8] 
[11/12/2021 14:0:14] 
[11/12/2021 14:0:16] 
[11/12/2021 14:0:18] 
[11/12/2021 14:0:21] 
[11/12/2021 14:0:23] 
[11/12/2021 14:0:36] 
[11/12/2021 14:0:38] 
[11/12/2021 14:0:46] 
[11/12/2021 14:0:48] 
[11/12/2021 14:0:51] 
[11/12/2021 14:0:57] 
[11/12/2021 14:1:0] 
[11/12/2021 14:1:10] 
[11/12/2021 14:1:12] 
[11/12/2021 14:1:35] 
[11/12/2021 14:1:37] 
[11/12/2021 14:1:42] 
[11/12/2021 14:1:45] 
[11/12/2021 14:1:47] 
[11/12/2021 14:1:52] 
[11/12/2021 14:1:57] 
[11/12/2021 14:2:3] 
